Participant,UnityTime,CurrentSession,ConstrictedSize,DilatedSize,CurrentStimuli,StimuliStartSize,StimuliEndSize,StimuliPupilSize,PupilSizeChanging,PupilDataActive,LeftPupilSize,RightPupilSize,Frame
2,13:25:29:164,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.994202,2.839462,18242
2,13:25:29:178,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.994202,2.839462,18243
2,13:25:29:182,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.998184,2.83548,18243
2,13:25:29:192,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.998184,2.83548,18244
2,13:25:29:197,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.998367,2.835663,18244
2,13:25:29:209,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.998367,2.835663,18245
2,13:25:29:213,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.994263,2.833649,18245
2,13:25:29:224,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.994263,2.833649,18246
2,13:25:29:229,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.998611,2.849274,18246
2,13:25:29:240,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.998611,2.849274,18247
2,13:25:29:244,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.99942,2.848999,18247
2,13:25:29:255,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.99942,2.848999,18248
2,13:25:29:259,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.99147,2.857269,18248
2,13:25:29:270,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.99147,2.857269,18249
2,13:25:29:274,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.991425,2.857285,18249
2,13:25:29:284,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.991425,2.857285,18250
2,13:25:29:289,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.999634,2.849075,18250
2,13:25:29:300,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.999634,2.849075,18251
2,13:25:29:305,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.029053,2.848465,18251
2,13:25:29:316,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.029053,2.848465,18252
2,13:25:29:320,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.028641,2.848618,18252
2,13:25:29:331,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.028641,2.848618,18253
2,13:25:29:335,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.047989,2.84845,18253
2,13:25:29:345,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.047989,2.84845,18254
2,13:25:29:351,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.044586,2.850739,18254
2,13:25:29:362,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.044586,2.850739,18255
2,13:25:29:366,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.043152,2.850616,18255
2,13:25:29:379,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.043152,2.850616,18256
2,13:25:29:383,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.043304,2.837936,18256
2,13:25:29:394,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.043304,2.837936,18257
2,13:25:29:399,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.050751,2.823868,18257
2,13:25:29:410,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.050751,2.823868,18258
2,13:25:29:415,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.065262,2.837662,18258
2,13:25:29:426,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.065262,2.837662,18259
2,13:25:29:431,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.05043,2.839874,18259
2,13:25:29:442,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.05043,2.839874,18260
2,13:25:29:447,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.049484,2.846283,18260
2,13:25:29:458,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.049484,2.846283,18261
2,13:25:29:463,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.049377,2.848389,18261
2,13:25:29:474,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.049377,2.848389,18262
2,13:25:29:478,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.050201,2.84816,18262
2,13:25:29:489,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.050201,2.84816,18263
2,13:25:29:493,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.048859,2.848114,18263
2,13:25:29:504,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.048859,2.848114,18264
2,13:25:29:508,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.048782,2.848038,18264
2,13:25:29:519,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.048782,2.848038,18265
2,13:25:29:523,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.034073,2.86171,18265
2,13:25:29:534,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.034073,2.86171,18266
2,13:25:29:538,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.034195,2.861588,18266
2,13:25:29:549,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.034195,2.861588,18267
2,13:25:29:553,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.036011,2.848389,18267
2,13:25:29:564,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.036011,2.848389,18268
2,13:25:29:568,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033768,2.847656,18268
2,13:25:29:582,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033768,2.847656,18269
2,13:25:29:586,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.031967,2.842422,18269
2,13:25:29:596,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.031967,2.842422,18270
2,13:25:29:600,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.03186,2.832993,18270
2,13:25:29:611,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.03186,2.832993,18271
2,13:25:29:615,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033112,2.82962,18271
2,13:25:29:628,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033112,2.82962,18272
2,13:25:29:632,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033829,2.792206,18272
2,13:25:29:643,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033829,2.792206,18273
2,13:25:29:647,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.03392,2.787109,18273
2,13:25:29:659,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.03392,2.787109,18274
2,13:25:29:663,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033585,2.786804,18274
2,13:25:29:673,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033585,2.786804,18275
2,13:25:29:679,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033249,2.783386,18275
2,13:25:29:689,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033249,2.783386,18276
2,13:25:29:694,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033951,2.783096,18276
2,13:25:29:706,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033951,2.783096,18277
2,13:25:29:710,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033859,2.782883,18277
2,13:25:29:721,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.033859,2.782883,18278
2,13:25:29:726,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.034805,2.782516,18278
2,13:25:29:738,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.034805,2.782516,18279
2,13:25:29:742,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.040405,2.802109,18279
2,13:25:29:753,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.040405,2.802109,18280
2,13:25:29:758,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.040649,2.811157,18280
2,13:25:29:770,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.040649,2.811157,18281
2,13:25:29:774,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.052536,2.823105,18281
2,13:25:29:788,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.052536,2.823105,18282
2,13:25:29:792,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.042633,2.830948,18282
2,13:25:29:804,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.042633,2.830948,18283
2,13:25:29:808,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.053284,2.823242,18283
2,13:25:29:819,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.053284,2.823242,18284
2,13:25:29:824,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.078888,2.823242,18284
2,13:25:29:834,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.078888,2.823242,18285
2,13:25:29:840,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.078979,2.823013,18285
2,13:25:29:852,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.078979,2.823013,18286
2,13:25:29:857,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.079514,2.804489,18286
2,13:25:29:867,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.079514,2.804489,18287
2,13:25:29:872,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.074005,2.822968,18287
2,13:25:29:883,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.074005,2.822968,18288
2,13:25:29:887,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.087265,2.805023,18288
2,13:25:29:897,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.087265,2.805023,18289
2,13:25:29:902,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.101608,2.800995,18289
2,13:25:29:913,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.101608,2.800995,18290
2,13:25:29:917,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.116241,2.801453,18290
2,13:25:29:928,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.116241,2.801453,18291
2,13:25:29:932,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.093506,2.801971,18291
2,13:25:29:944,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.093506,2.801971,18292
2,13:25:29:949,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.100296,2.801971,18292
2,13:25:29:960,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.100296,2.801971,18293
2,13:25:29:964,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.093048,2.816422,18293
2,13:25:29:975,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.093048,2.816422,18294
2,13:25:29:980,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.085052,2.816605,18294
2,13:25:29:994,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.085052,2.816605,18295
2,13:25:29:998,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.063644,2.816437,18295
2,13:25:30:009,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.063644,2.816437,18296
2,13:25:30:013,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.061691,2.816452,18296
2,13:25:30:025,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.061691,2.816452,18297
2,13:25:30:029,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.061569,2.81044,18297
2,13:25:30:040,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.061569,2.81044,18298
2,13:25:30:044,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.059387,2.81073,18298
2,13:25:30:055,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.059387,2.81073,18299
2,13:25:30:060,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.058563,2.789108,18299
2,13:25:30:070,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.058563,2.789108,18300
2,13:25:30:075,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.051498,2.78862,18300
2,13:25:30:086,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.051498,2.78862,18301
2,13:25:30:091,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.057968,2.814636,18301
2,13:25:30:102,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.057968,2.814636,18302
2,13:25:30:106,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.050766,2.814178,18302
2,13:25:30:117,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.050766,2.814178,18303
2,13:25:30:122,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.050583,2.810715,18303
2,13:25:30:132,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.050583,2.810715,18304
2,13:25:30:137,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.041763,2.810989,18304
2,13:25:30:149,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.041763,2.810989,18305
2,13:25:30:153,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.021912,2.818253,18305
2,13:25:30:164,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.021912,2.818253,18306
2,13:25:30:169,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.004227,2.818253,18306
2,13:25:30:180,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,3.004227,2.818253,18307
2,13:25:30:184,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.981522,2.825165,18307
2,13:25:30:198,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.981522,2.825165,18308
2,13:25:30:202,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.979492,2.817413,18308
2,13:25:30:213,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.979492,2.817413,18309
2,13:25:30:217,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.97554,2.773392,18309
2,13:25:30:230,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.97554,2.773392,18310
2,13:25:30:234,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.979187,2.765274,18310
2,13:25:30:245,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.979187,2.765274,18311
2,13:25:30:251,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.979218,2.765518,18311
2,13:25:30:262,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.979218,2.765518,18312
2,13:25:30:266,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.97731,2.761459,18312
2,13:25:30:277,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.97731,2.761459,18313
2,13:25:30:282,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.975815,2.761429,18313
2,13:25:30:293,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.975815,2.761429,18314
2,13:25:30:297,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.975677,2.782562,18314
2,13:25:30:308,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.975677,2.782562,18315
2,13:25:30:313,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.95784,2.74913,18315
2,13:25:30:324,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.95784,2.74913,18316
2,13:25:30:328,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.966599,2.761414,18316
2,13:25:30:339,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.966599,2.761414,18317
2,13:25:30:343,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.975693,2.768005,18317
2,13:25:30:354,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.975693,2.768005,18318
2,13:25:30:359,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.953583,2.767517,18318
2,13:25:30:370,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.953583,2.767517,18319
2,13:25:30:374,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.935211,2.763077,18319
2,13:25:30:384,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.935211,2.763077,18320
2,13:25:30:390,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.927231,2.762878,18320
2,13:25:30:403,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.927231,2.762878,18321
2,13:25:30:408,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.927795,2.73262,18321
2,13:25:30:419,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.927795,2.73262,18322
2,13:25:30:423,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.927277,2.713272,18322
2,13:25:30:433,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.927277,2.713272,18323
2,13:25:30:439,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.928238,2.713379,18323
2,13:25:30:450,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.928238,2.713379,18324
2,13:25:30:454,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.924438,2.705322,18324
2,13:25:30:465,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.924438,2.705322,18325
2,13:25:30:470,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.924164,2.698746,18325
2,13:25:30:481,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.924164,2.698746,18326
2,13:25:30:485,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.924973,2.699646,18326
2,13:25:30:497,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.924973,2.699646,18327
2,13:25:30:501,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.922928,2.701782,18327
2,13:25:30:512,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.922928,2.701782,18328
2,13:25:30:516,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.922699,2.701889,18328
2,13:25:30:528,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.922699,2.701889,18329
2,13:25:30:531,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.920731,2.71759,18329
2,13:25:30:542,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.920731,2.71759,18330
2,13:25:30:547,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.913147,2.729813,18330
2,13:25:30:557,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.913147,2.729813,18331
2,13:25:30:563,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.919724,2.7603,18331
2,13:25:30:574,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.919724,2.7603,18332
2,13:25:30:578,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.919037,2.77388,18332
2,13:25:30:589,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.919037,2.77388,18333
2,13:25:30:594,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.909409,2.784866,18333
2,13:25:30:608,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.909409,2.784866,18334
2,13:25:30:612,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.905075,2.783859,18334
2,13:25:30:624,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.905075,2.783859,18335
2,13:25:30:628,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.904022,2.799347,18335
2,13:25:30:639,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.904022,2.799347,18336
2,13:25:30:644,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.894623,2.782776,18336
2,13:25:30:655,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.894623,2.782776,18337
2,13:25:30:659,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.863388,2.777863,18337
2,13:25:30:670,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.863388,2.777863,18338
2,13:25:30:674,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.846436,2.777649,18338
2,13:25:30:674,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,False,True,2.846436,2.777649,18338
2,13:25:30:674,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.846436,2.777649,18338
2,13:25:30:685,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.846436,2.777649,18339
2,13:25:30:689,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.817551,2.777344,18339
2,13:25:30:689,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.817551,2.777344,18339
2,13:25:30:701,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.817551,2.777344,18340
2,13:25:30:705,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.817139,2.783249,18340
2,13:25:30:705,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.817139,2.783249,18340
2,13:25:30:716,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.817139,2.783249,18341
2,13:25:30:721,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.81604,2.774658,18341
2,13:25:30:721,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.81604,2.774658,18341
2,13:25:30:734,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.81604,2.774658,18342
2,13:25:30:738,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.815872,2.7742,18342
2,13:25:30:738,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.815872,2.7742,18342
2,13:25:30:750,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.815872,2.7742,18343
2,13:25:30:754,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.845352,2.773895,18343
2,13:25:30:754,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.845352,2.773895,18343
2,13:25:30:766,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.845352,2.773895,18344
2,13:25:30:770,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.844528,2.773331,18344
2,13:25:30:770,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.844528,2.773331,18344
2,13:25:30:782,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.844528,2.773331,18345
2,13:25:30:786,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.852051,2.784561,18345
2,13:25:30:786,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.852051,2.784561,18345
2,13:25:30:799,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.852051,2.784561,18346
2,13:25:30:803,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.85762,2.791031,18346
2,13:25:30:803,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.85762,2.791031,18346
2,13:25:30:816,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.85762,2.791031,18347
2,13:25:30:821,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.851883,2.78421,18347
2,13:25:30:821,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.851883,2.78421,18347
2,13:25:30:832,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.851883,2.78421,18348
2,13:25:30:837,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.842972,2.779083,18348
2,13:25:30:837,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.842972,2.779083,18348
2,13:25:30:850,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.842972,2.779083,18349
2,13:25:30:855,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.827896,2.778687,18349
2,13:25:30:855,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.827896,2.778687,18349
2,13:25:30:866,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.827896,2.778687,18350
2,13:25:30:871,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.816116,2.772614,18350
2,13:25:30:871,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.816116,2.772614,18350
2,13:25:30:882,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.816116,2.772614,18351
2,13:25:30:887,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.816071,2.772308,18351
2,13:25:30:887,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.816071,2.772308,18351
2,13:25:30:899,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.816071,2.772308,18352
2,13:25:30:903,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.821289,2.772552,18352
2,13:25:30:903,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.821289,2.772552,18352
2,13:25:30:914,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.821289,2.772552,18353
2,13:25:30:919,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.821136,2.761856,18353
2,13:25:30:919,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.821136,2.761856,18353
2,13:25:30:930,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.821136,2.761856,18354
2,13:25:30:934,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.827209,2.755753,18354
2,13:25:30:934,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.827209,2.755753,18354
2,13:25:30:945,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.827209,2.755753,18355
2,13:25:30:950,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.827133,2.771652,18355
2,13:25:30:950,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.827133,2.771652,18355
2,13:25:30:961,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.827133,2.771652,18356
2,13:25:30:965,2,2.358643,4.867157,Eyes,0.5,0.5,0.5,True,True,2.843536,2.771561,18356
